name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
新宁物流,仓储物流,江苏,139.64,22715.93,29779.14,169734.27,75447.06,19620.85,90370.4,3.03,0.08199999999999999,4.01,3.81,20091030
东方时尚,汽车服务,北京,62.63,5000.0,42000.0,250959.55,109350.32,51023.55,75599.93,1.8,0.51,3.8,10.99,20160205
深桑达Ａ,元器件,深圳,81.84,27943.58,42225.41,197198.23,139456.38,11188.51,26071.23,0.62,0.135,3.39,4.36,19931028
永高股份,塑料,浙江,25.86,68102.7,86400.0,425872.5,201224.95,158982.3,72412.4,0.84,0.25,2.94,2.93,20111208
山东威达,机械基件,山东,44.32,35413.42,42009.83,266203.5,156198.97,52435.28,124002.85,2.95,0.22,5.3,2.29,20040727
奥飞娱乐,影视音像,广东,60.15,67373.04,130788.96,807541.56,323098.13,26216.59,146546.52,1.12,0.34,3.6,7.47,20090910
航天电子,航空,湖北,50.34,79785.39,122254.21,1887972.25,1372509.63,321471.31,400714.56,3.28,0.233,8.27,1.89,19951115
朗科科技,电脑设备,深圳,105.59,11185.86,13360.0,90364.4,64799.28,4693.93,60245.71,4.51,0.251,6.47,5.46,20100108
东方国信,软件服务,北京,96.58,38402.67,65481.64,464754.84,290224.59,2925.38,248423.5,3.79,0.2,5.7,4.14,20110125
鹿港文化,影视音像,江苏,59.72,72020.2,89418.85,484840.19,303978.28,89797.36,128494.65,1.44,0.126,2.93,3.43,20110527
洪城水业,水务,江西,20.88,59400.0,78959.35,773238.75,191744.91,186322.8,134533.88,1.7,0.289,3.88,2.07,20040601
匹凸匹,区域地产,上海,0.0,34056.55,34056.55,87192.36,80625.53,499.81,4094.84,0.12,-0.122,1.36,9.24,19931206
科力远,元器件,湖南,0.0,127503.5,139107.03,500336.56,203454.94,99717.11,12326.5,0.09,-0.086,1.0,11.05,20030918
利达光电,元器件,河南,260.15,19870.31,19924.0,87226.36,56103.86,28199.23,18514.51,0.93,0.068,2.67,8.82,20071203
濮阳惠成,化工原料,河南,100.14,7294.0,16000.0,47180.94,24987.82,12074.9,7946.2,0.5,0.293,2.74,14.25,20150630
招商证券,证券,深圳,22.78,471398.53,669942.25,23563442.0,0.0,43902.46,1940387.75,2.9,0.69,8.46,2.13,20091117
郴电国际,水力发电,湖南,40.35,26432.17,26432.17,1029237.5,399307.22,417895.5,234206.59,8.86,0.325,11.94,1.47,20040408
中科电气,工程机械,湖南,128.94,18592.22,23385.38,97951.63,69901.13,14831.8,37459.12,1.6,0.09,3.49,4.44,20091225
长江润发,机械基件,江苏,168.68,18373.0,19800.0,138366.45,63868.61,42213.21,42608.17,2.15,0.096,4.4,4.89,20100618
长航凤凰,水运,湖北,0.0,101208.34,101208.34,52300.93,40962.14,9341.62,195956.11,1.94,-0.003,0.25,27.99,19931025
华策影视,影视音像,浙江,63.07,115289.34,174662.55,1016235.81,707904.69,3618.5,284138.59,1.63,0.16,3.54,3.82,20101026
中科曙光,电脑设备,天津,206.33,35873.08,64302.39,546683.31,341818.75,74195.15,156947.5,2.44,0.11599999999999999,4.27,7.48,20141106
国中水务,水务,黑龙江,386.75,145562.42,145562.42,471837.09,101916.93,77430.95,133744.56,0.92,0.013000000000000001,1.76,3.68,19981111
宝莱特,医疗保健,广东,83.26,10775.38,14608.79,67339.93,41444.12,8702.46,7427.56,0.51,0.35,3.06,12.71,20110719
城投控股,区域地产,上海,22.83,298752.34,298752.34,4173291.5,2152802.0,25528.45,406528.25,1.36,0.638,7.17,2.71,19930518
诚益通,电器仪表,北京,104.64,4132.16,9728.0,93962.43,71911.4,15051.05,28055.83,2.88,0.37,6.55,7.89,20150319
迅游科技,互联网,四川,179.72,9102.62,16683.03,74562.38,54396.43,2198.75,42895.43,2.57,0.22,3.03,16.88,20150527
英唐智控,元器件,深圳,54.35,62781.46,106952.64,361697.59,260717.0,345.45,52091.6,0.49,0.13699999999999998,1.7,5.84,20101019
科大讯飞,软件服务,安徽,101.95,116206.84,129377.24,936038.19,512685.0,89209.06,373615.69,2.89,0.215,4.99,5.87,20080512
华意压缩,专用机械,江西,26.41,55839.6,55962.39,793541.0,612820.56,127944.38,110347.9,1.97,0.324,4.25,2.68,19960619
宝胜股份,电气设备,江苏,30.22,66299.35,90526.85,1177639.75,883008.0,200684.56,157028.02,1.73,0.19699999999999998,3.9,2.03,20040802
深物业A,区域地产,深圳,0.0,17586.25,59597.91,664973.56,587089.38,7765.71,11995.15,0.2,-0.012,3.43,5.49,19920330
浙江美大,家用电器,浙江,48.35,28000.0,64000.0,124610.42,83303.31,32838.32,3237.0,0.05,0.192,1.67,7.43,20120525
中国重工,船舶,北京,104.41,1795785.5,1836166.5,19095918.0,12876884.0,3203518.5,2387969.5,1.3,0.046,3.33,1.93,20091216
北大荒,种植业,黑龙江,18.14,177767.98,177767.98,793724.94,348846.06,371520.44,242022.13,1.36,0.44799999999999995,3.32,3.26,20020329
粤 水 电,建筑施工,广东,52.44,60081.83,60113.1,1557912.0,736340.44,578326.0,120188.25,2.0,0.113,4.36,1.81,20060810
深圳燃气,供气供热,深圳,20.72,218148.45,221165.88,1642827.25,398061.91,745015.69,260115.47,1.18,0.33799999999999997,3.53,2.65,20091225
天健集团,建筑施工,深圳,39.92,77354.2,119778.54,1713958.75,1427768.88,15378.05,228084.55,1.9,0.185,5.03,1.95,19990721
斯太尔,汽车配件,湖北,0.0,33159.32,78849.46,259616.67,76097.85,22124.4,151163.88,1.92,-0.131,2.28,5.39,19970627
同济科技,综合类,上海,52.43,62476.14,62476.14,909788.81,772324.0,19900.4,21943.32,0.35,0.141,2.9,3.39,19940311
中航重机,机械基件,贵州,79.01,77800.32,77800.32,1376600.5,840510.5,289547.03,135436.77,1.74,0.14,4.3,3.43,19961106
国祯环保,环境保护,安徽,73.36,14570.87,30572.1,497671.81,157117.91,23065.84,74169.7,2.43,0.27,4.76,5.26,20140801
海康威视,电器仪表,浙江,22.66,471408.5,610315.81,3649432.0,3220501.25,270566.06,102995.57,0.17,0.81,3.52,6.82,20100528
莱茵生物,中成药,广西,86.38,34899.03,43728.14,213269.77,127809.42,12314.46,26166.93,0.6,0.098,1.87,6.02,20070913
华铁科技,钢加工,浙江,110.33,27811.4,40534.0,419464.84,158638.7,85157.24,34598.4,0.85,0.086,2.72,4.67,20150529
江阴银行,银行,江苏,32.97,20944.55,176735.44,10325330.0,0.0,76280.4,71443.8,0.4,0.32,4.86,2.61,20160902
柘中股份,电气设备,上海,483.74,7980.0,44157.53,226300.95,119589.97,42031.98,44081.5,1.0,0.027000000000000003,3.72,4.72,20100128
宝钢包装,广告包装,上海,512.25,28333.33,83333.32,577246.06,252941.02,290954.34,75259.71,0.9,0.015,2.41,4.25,20150611
香溢融通,多元金融,浙江,49.46,45432.26,45432.26,354966.16,169422.73,11287.76,52450.71,1.15,0.177,4.38,2.67,19940224
福晶科技,元器件,福建,92.81,41953.37,42750.0,74700.75,34630.65,32842.78,6693.95,0.16,0.122,1.54,9.81,20080319
辉隆股份,其他商业,安徽,49.04,69778.32,71760.0,576365.88,409352.59,52090.96,80511.96,1.12,0.142,3.07,3.02,20110302
浪潮软件,软件服务,山东,158.34,27874.73,32409.88,271479.38,182674.13,12086.11,103154.15,3.18,0.127,6.09,4.4,19960923
信威集团,通信设备,北京,26.27,163144.31,292374.28,2097882.0,1810747.75,59001.3,313306.59,1.07,0.486,4.0,4.26,20030807
老白干酒,白酒,河北,98.04,35000.0,43806.01,309475.88,235859.63,57741.25,68505.5,1.56,0.19,3.6,6.89,20021029
中国电影,影视音像,北京,60.02,46700.0,186700.0,1425109.38,1043929.13,254368.55,422453.44,2.26,0.48,5.13,5.77,20160809
上海梅林,食品,上海,28.18,93772.95,93772.95,795166.19,502049.56,134427.06,169898.02,1.81,0.31,3.46,3.36,19970704
金桥信息,软件服务,上海,1125.11,12334.4,17600.0,69100.36,59868.96,6601.68,12150.44,0.69,0.024,2.6,13.81,20150528
远 望 谷,通信设备,深圳,0.0,69796.71,73975.74,207529.05,85013.65,22146.95,46123.42,0.62,-0.022000000000000002,2.14,5.88,20070821
道森股份,专用机械,江苏,0.0,5200.0,20800.0,114830.15,79084.06,26743.0,49798.3,2.39,-0.185,4.46,8.35,20151210
江苏银行,银行,江苏,10.62,115445.0,1154445.0,156296816.0,0.0,554998.69,1607207.75,1.39,0.78,6.98,1.46,20160802
际华集团,服饰,北京,30.91,385700.0,385700.0,2588604.0,1321166.13,308328.78,431168.0,1.12,0.19899999999999998,3.53,2.33,20100816
大冶特钢,特种钢,湖北,19.03,44940.85,44940.85,548290.63,257848.45,278266.47,48565.34,1.08,0.47600000000000003,8.11,1.49,19970326
浙江富润,纺织,浙江,595.61,35661.3,35661.3,193289.84,72297.86,39937.15,3291.73,0.09,0.016,2.37,5.5,19970604
中泰股份,机械基件,浙江,76.12,8193.26,24480.0,104074.77,90869.25,7812.49,15740.88,0.64,0.32,2.81,7.05,20150326
南洋股份,电气设备,广东,109.06,30109.15,51026.0,325428.38,249760.55,53288.9,54541.68,1.07,0.133,3.65,5.29,20080201
大通燃气,供气供热,四川,734.57,22317.83,35863.1,151474.77,26874.85,43295.45,68339.81,1.91,0.013000000000000001,3.2,3.92,19960312
兆日科技,元器件,深圳,217.75,33089.51,33600.0,88568.71,58346.9,7365.62,38784.6,1.15,0.065,2.54,7.4,20120628
宝德股份,专用机械,陕西,136.28,13115.87,31610.67,615837.38,221749.66,12364.32,58975.38,1.87,0.111,3.21,6.3,20091030
隆基机械,汽车配件,山东,70.96,38556.55,38587.35,253169.66,138502.38,84479.61,108003.26,2.8,0.13699999999999998,4.79,2.71,20100305
利欧股份,互联网,浙江,46.5,68723.28,160669.84,1078438.25,440496.41,40696.76,458203.09,2.85,0.29,4.66,3.61,20070427
捷成股份,软件服务,北京,34.52,98742.84,256246.77,1212597.38,446267.66,17111.39,522411.56,2.04,0.25,3.63,3.04,20110222
贵人鸟,服饰,福建,71.76,11388.5,61400.0,605032.88,344100.81,57592.33,83873.81,1.37,0.29,3.73,7.45,20140124
一心堂,医药商业,云南,30.24,20037.43,52060.0,477563.25,339639.25,46424.87,57746.8,1.11,0.545,4.66,4.72,20140702
乐金健康,医疗保健,安徽,156.97,43032.58,72219.03,196789.11,72981.8,28193.11,69460.6,0.96,0.046,2.08,4.59,20110729
荣盛石化,化纤,浙江,22.26,203814.84,254400.0,4323463.0,1660110.75,1919234.75,497622.09,1.96,0.483,4.71,3.05,20101102
泰尔股份,机械基件,安徽,276.96,32575.55,44935.05,174932.61,115671.77,31155.94,52057.9,1.16,0.03,2.72,4.03,20100128
瑞泰科技,其他建材,北京,102.61,23100.0,23100.0,348030.19,244200.88,73224.96,16452.7,0.71,0.11900000000000001,1.72,9.44,20060823
江南红箭,矿物制品,湖南,222.63,58286.71,103322.4,508104.91,270299.84,158449.84,102379.5,0.99,0.045,4.1,3.26,19931008
绿城水务,水务,广西,34.83,29420.26,73581.09,780430.25,196626.52,318056.09,90107.85,1.22,0.27699999999999997,3.69,3.49,20150612
江苏舜天,商贸代理,江苏,98.67,43679.6,43679.6,327662.78,228623.47,32106.41,19345.4,0.44,0.094,2.89,4.29,20000901
海天味业,食品,广东,30.83,27174.66,270495.06,1117443.5,657336.81,345605.41,132568.86,0.49,0.76,3.4,9.12,20140211
沧州明珠,塑料,河北,26.25,61443.85,61845.8,320278.13,189992.13,87203.86,44972.9,0.73,0.626,3.36,6.51,20070124
岭南园林,建筑施工,广东,49.85,15433.2,40909.03,478412.31,324453.78,5640.6,126748.11,3.1,0.45,5.88,4.78,20140219
双箭股份,橡胶,浙江,66.32,21584.05,42850.0,248609.02,172085.81,47455.0,66297.77,1.55,0.14,3.8,3.26,20100402
升华拜克,农药化肥,浙江,33.82,109498.29,109498.29,336666.56,166210.44,64341.17,13292.44,0.12,0.243,1.59,6.87,19991116
海螺型材,其他建材,安徽,35.28,36000.0,36000.0,394282.97,219144.38,149002.22,44097.85,1.22,0.253,6.9,1.72,19961023
葛洲坝,建筑施工,湖北,13.18,414857.63,460477.75,15648277.0,10691030.0,1150608.63,760236.06,1.65,0.47,8.15,1.05,19970526
四川路桥,建筑施工,四川,16.86,301973.28,301973.28,5958702.5,2853182.75,248439.95,114290.11,0.38,0.19,3.0,1.43,20030325
西部创业,红黄药酒,宁夏,0.0,58524.51,145837.45,523423.44,91287.67,353273.63,197501.72,1.35,-0.043,2.65,2.15,19940617
百大集团,百货,浙江,38.94,37624.03,37624.03,175630.38,57658.13,15512.09,23346.42,0.62,0.247,4.06,3.16,19940809
洪涛股份,装修装饰,深圳,40.73,92186.6,120185.09,1024341.81,843869.5,23939.49,75256.59,0.63,0.175,2.96,3.21,20091222
维力医疗,医疗保健,广东,72.86,7700.0,20000.0,91572.06,59240.98,19319.32,30776.59,1.54,0.302,4.19,7.0,20150302
新华百货,百货,宁夏,91.27,20743.13,22563.13,414082.41,179800.0,136919.05,31487.01,1.4,0.217,8.44,3.13,19970108
林洋能源,电器仪表,江苏,33.11,142310.55,174253.19,1156833.13,638903.06,389986.06,450961.94,2.59,0.21,4.59,1.95,20110808
鑫茂科技,通信设备,天津,236.16,118262.88,120845.52,251223.34,184481.19,44805.51,20095.24,0.17,0.024,1.38,5.49,19970929
五洋科技,机械基件,江苏,84.34,8778.13,24261.55,149583.13,87405.17,17100.15,69308.55,2.86,0.21,4.52,5.21,20150217
创兴资源,装修装饰,上海,1166.26,42537.3,42537.3,45679.62,12786.78,0.85,13652.11,0.32,0.006999999999999999,0.91,12.41,19990527
惠伦晶体,元器件,广东,224.22,6875.89,16827.41,88266.5,40448.15,38702.55,25689.24,1.53,0.09300000000000001,3.89,7.14,20150515
科华生物,医疗保健,上海,40.76,38012.64,51256.92,221433.3,140796.98,31142.72,29159.1,0.57,0.39799999999999996,3.56,6.07,20040721
长青股份,农药化肥,江苏,31.93,22041.66,35948.62,382256.03,164507.17,122719.51,162984.81,4.53,0.376,8.07,1.98,20100416
宝钛股份,小金属,陕西,0.0,43026.57,43026.57,689530.19,395478.5,262169.22,237071.52,5.51,-0.27,7.6,2.54,20020412
马应龙,中成药,湖北,31.62,43023.62,43105.39,254102.45,184866.47,38023.92,11880.46,0.28,0.48,4.42,4.58,20040517
清水源,化工原料,河南,188.11,7917.5,21832.19,139365.27,67687.15,14950.02,73416.11,3.36,0.13,5.3,5.15,20150423
通合科技,电气设备,河北,176.8,2000.0,8000.0,49081.98,29992.65,15857.38,19861.28,2.48,0.33899999999999997,4.98,16.04,20151231
银江股份,软件服务,浙江,36.1,62076.35,65578.9,569381.5,432907.94,20621.27,135697.84,2.07,0.361,4.83,3.6,20091030
日出东方,家用电器,江苏,27.91,80000.0,80000.0,489272.75,309422.25,66320.25,191865.81,2.4,0.278,4.7,2.2,20120521
飞乐音响,电器仪表,上海,79.34,76862.18,99193.7,1251447.75,589806.88,133623.77,146344.06,1.48,0.111,3.28,3.58,19901219
天齐锂业,小金属,四川,23.55,98585.7,99442.21,909799.19,314452.13,150889.86,263052.03,2.65,1.22,4.36,8.71,20100831
美都能源,综合类,浙江,169.45,144803.31,357648.88,1685692.38,858810.5,17240.23,647854.44,1.81,0.03,3.02,1.71,19990408
乐通股份,染料涂料,广东,745.87,19994.61,20000.0,115789.88,38393.53,47473.28,10375.15,0.52,0.025,2.42,10.09,20091211
天奇股份,工程机械,江苏,73.34,26241.22,37054.94,467259.31,312284.19,90374.25,84172.13,2.27,0.177,4.92,3.53,20040629
水晶光电,元器件,浙江,66.41,61012.73,65491.8,316338.63,156170.38,68831.24,136705.98,2.09,0.259,4.29,5.34,20080919
拓日新能,半导体,深圳,54.0,60782.73,61817.1,463044.41,185918.22,209138.8,193393.17,3.13,0.13699999999999998,4.31,2.28,20080228
东方能源,火力发电,河北,21.75,25047.96,55113.66,509364.66,87569.38,374369.06,181381.22,3.29,0.516,4.74,3.16,19991223
保千里,电脑设备,江苏,45.81,89786.13,243788.59,693440.88,524297.38,23852.61,69077.24,0.28,0.27,1.69,9.15,19970623
亚通股份,水运,上海,131.78,25501.05,35176.41,234323.22,188340.16,4441.12,6123.2,0.17,0.09,1.76,9.03,19931119
易世达,电气设备,辽宁,0.0,8805.08,11800.0,191018.19,97156.81,58979.55,81123.32,6.87,-0.24,9.05,3.56,20101013
科达洁能,专用机械,广东,26.14,137747.34,141146.44,823903.69,470689.25,192361.41,28093.91,0.2,0.42,2.91,3.05,20021010
海螺水泥,水泥,安徽,11.5,399970.25,529930.25,10572035.0,2569100.5,6197205.5,1068432.13,2.02,1.126,13.94,1.24,20020207
厦工股份,工程机械,福建,0.0,95897.0,95897.0,1009522.63,757059.88,120625.07,202150.72,2.11,-0.547,2.66,2.63,19940128
安利股份,塑料,安徽,61.47,16849.02,21698.69,184025.31,66444.11,100203.81,36064.51,1.66,0.222,4.59,3.96,20110518
华宇软件,软件服务,北京,54.03,45960.83,64299.35,261195.92,161714.84,21969.5,28761.43,0.45,0.29,2.66,7.52,20111026
鸿路钢构,钢加工,安徽,43.53,16572.81,34914.58,807227.44,645879.94,121008.77,230365.05,6.6,0.43,10.92,1.83,20110118
宏大爆破,化工原料,广东,181.14,47580.08,70148.79,569354.69,327446.75,93257.18,159159.31,2.27,0.042,4.05,2.53,20120612
地尔汉宇,电气设备,广东,44.94,5882.0,13400.0,144283.77,98251.3,19485.51,64369.76,4.8,1.165,9.73,7.17,20141030
福日电子,元器件,福建,56.23,30317.08,45644.71,473997.69,291148.03,75413.65,163156.81,3.57,0.17,5.02,2.41,19990514
广田集团,装修装饰,深圳,36.31,130959.0,155036.95,1319580.0,1119042.75,41481.81,235936.66,1.52,0.192,3.87,2.4,20100929
超图软件,软件服务,北京,188.77,30534.16,44957.89,193567.2,94886.31,17586.92,83663.06,1.86,0.078,3.39,5.77,20091225
扬农化工,农药化肥,江苏,24.56,30989.89,30989.89,513369.84,376501.84,89482.3,81536.68,2.63,0.95,10.65,2.92,20020425
步 步 高,超市连锁,湖南,48.32,64954.21,77898.54,1312081.88,478233.41,408740.31,298625.31,3.83,0.223,6.39,2.25,20080619
苏宁云商,电器连锁,江苏,0.0,501781.5,931003.94,13365485.0,7511211.0,1253429.75,3240356.25,3.48,-0.04,6.9,1.61,20040721
多氟多,化工原料,河南,39.81,47566.58,62810.53,483766.44,235693.41,140291.13,123394.35,1.96,0.603,3.93,8.14,20100518
世嘉科技,专用机械,江苏,125.88,2000.0,8000.0,59674.78,45961.76,10132.37,26651.01,3.33,0.51,5.91,12.54,20160510
长江投资,仓储物流,上海,40.01,30740.0,30740.0,264659.09,184876.34,37207.25,33169.92,1.08,0.408,3.04,7.16,19980115
晨鸣纸业,造纸,山东,8.65,110484.92,193640.55,8575660.0,4117715.25,2465124.25,614915.0,3.18,0.74,11.34,0.82,20001120
紫光股份,软件服务,北京,91.22,20607.42,104230.31,3611818.0,1492524.25,28303.84,2105801.0,20.2,0.77,22.87,2.65,19991104
电广传媒,影视音像,湖南,78.13,106209.43,141755.64,2143970.75,752328.88,595021.56,614536.06,4.34,0.151,7.58,2.08,19990325
永清环保,环境保护,湖南,85.54,59266.16,64760.48,282999.69,173611.13,11027.3,38357.48,0.59,0.122,2.16,6.44,20110308
国统股份,其他建材,新疆,0.0,11615.2,11615.2,186751.13,134994.66,37916.57,52237.48,4.5,-0.17,7.6,3.82,20080123
民生控股,多元金融,山东,392.26,53161.03,53187.14,105504.95,87079.99,4610.4,1330.87,0.03,0.018000000000000002,1.61,6.02,19960719
弘讯科技,电气设备,浙江,109.6,16020.0,40020.0,133097.23,99021.63,15953.5,41606.43,1.04,0.091,2.75,4.86,20150303
应流股份,专用机械,安徽,133.7,23982.11,43375.42,551662.69,289812.19,189628.19,156856.63,3.62,0.13,6.36,3.33,20140122
海越股份,石油贸易,浙江,0.0,38571.0,38610.0,846956.5,171647.31,514297.81,16950.92,0.44,-0.001,3.01,4.28,20040218
丽珠集团,中成药,广东,30.55,23526.27,42573.01,1041066.19,593412.13,335170.38,180832.69,4.25,1.57,14.8,3.97,19931028
九洲电气,电气设备,黑龙江,74.73,19844.84,34607.92,230987.97,139915.23,44618.45,81762.65,2.36,0.12,4.91,2.43,20100108
苏州固锝,半导体,江苏,72.25,72602.84,72797.14,173336.77,110253.22,47131.17,33161.57,0.46,0.11,1.99,5.31,20061116
江苏国泰,商贸代理,江苏,23.28,52977.12,54609.67,422094.66,337382.56,39799.12,8110.93,0.15,0.444,3.35,4.11,20061208
幸福蓝海,影视音像,江苏,140.26,7763.0,31050.66,234861.16,172488.88,31433.81,92206.99,2.97,0.3,5.82,7.58,20160808
同有科技,软件服务,北京,138.92,23023.02,42147.0,80125.81,69462.86,8368.32,8374.7,0.2,0.156,1.51,19.15,20120321
钢构工程,船舶,上海,0.0,47842.96,47842.96,217742.22,120658.36,70286.86,44359.17,0.93,-0.134,2.34,6.26,19970603
金运激光,元器件,湖北,414.75,5766.58,12600.0,49743.21,31282.4,9158.7,8325.13,0.66,0.059000000000000004,2.26,14.35,20110525
慈文传媒,影视音像,浙江,67.21,21968.92,31451.0,358261.22,249918.09,4022.05,10063.88,0.32,0.46399999999999997,3.8,10.93,20100126
雪浪环境,环境保护,江苏,89.1,4791.37,12000.0,155858.66,87719.25,42512.65,31692.9,2.64,0.33799999999999997,6.06,6.61,20140626
天舟文化,出版业,湖南,83.1,50582.87,64994.96,482647.41,164742.94,6219.75,309430.38,4.76,0.22,6.48,3.02,20101215
湖南海利,农药化肥,湖南,433.64,25565.31,32731.41,176814.38,76669.5,61500.88,48379.01,1.48,0.018000000000000002,2.31,4.53,19960802
银河电子,通信设备,江苏,51.88,44372.94,67248.78,517704.31,330726.0,43519.8,239280.0,3.56,0.4,4.89,4.84,20101207
腾龙股份,汽车配件,江苏,51.12,10134.0,21834.59,115823.7,80113.11,16241.12,27896.03,1.28,0.36700000000000005,4.04,6.2,20150320
泰达股份,批发业,天津,91.7,146567.31,147557.39,3096015.0,2319870.75,44174.92,65080.63,0.44,0.048,2.24,2.64,19961128
华铭智能,专用机械,上海,95.1,5498.64,13776.0,77531.93,73379.36,1466.65,19802.05,1.44,0.28300000000000003,3.94,9.11,20150527
厦门港务,港口,福建,35.19,53100.0,53100.0,531618.69,211214.92,77140.59,26092.35,0.49,0.23199999999999998,5.42,2.01,19990429
神州长城,装修装饰,深圳,38.06,75340.59,169824.5,647498.0,596220.06,10265.16,-130170.63,-0.77,0.179,0.95,9.55,19920616
